"FID";"precipitation_km3";"WB_NAMES";"WB_REGIONS";"ISO_CODES";"1958";"1959";"1960";"1961";"1962";"1963";"1964";"1965";"1966";"1967";"1968";"1969";"1970";"1971";"1972";"1973";"1974";"1975";"1976";"1977";"1978";"1979";"1980";"1981";"1982";"1983";"1984";"1985";"1986";"1987";"1988";"1989";"1990";"1991";"1992";"1993";"1994";"1995";"1996";"1997";"1998";"1999";"2000";"2001";"2002";"2003";"2004";"2005";"2006";"2007";"2008";"2009";"2010";"2011";"2012";"2013";"2014";"2015";"average";"std_dev";"cor_pearson";"cor_spearman";"cor_kendall";"cor_pearson__p_value";"cor_spearman_p_value";"cor_kendall__p_value";"lm_slope";"lm_r_squared";"lm_adj_r_squared";"avg_1958_1962_1960";"std_1958_1962_1960";"avg_1963_1967_1965";"std_1963_1967_1965";"avg_1968_1972_1970";"std_1968_1972_1970";"avg_1973_1977_1975";"std_1973_1977_1975";"avg_1978_1982_1980";"std_1978_1982_1980";"avg_1983_1987_1985";"std_1983_1987_1985";"avg_1988_1992_1990";"std_1988_1992_1990";"avg_1993_1997_1995";"std_1993_1997_1995";"avg_1998_2002_2000";"std_1998_2002_2000";"avg_2003_2007_2005";"std_2003_2007_2005";"avg_2008_2012_2010";"std_2008_2012_2010";"avg_2013_2015_2015";"std_2013_2015_2015"
"119";"precipitation_km3";"Monaco";"Other";"MCO";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"12";"precipitation_km3";"Austria";"Other";"AUT";113.464;97.1641;106.417;91.8343;102.255;90.4964;104.323;119.222;117.96;94.7446;92.6168;88.4449;111.747;75.5796;99.1491;93.9508;102.497;98.6401;89.5422;96.6525;88.1519;118.83;97.5693;101.361;95.007;88.184;88.275;103.846;92.4325;108.694;101.971;95.391;101.328;98.7001;99.576;96.3786;93.4087;103.854;107.756;95.1384;100.868;107.771;108.812;98.0691;113.281;80.9067;98.2032;101.76;94.4727;106.663;102.207;114.007;108.328;85.9024;103.334;105.684;114.685;98.9654;100.111593103448;9.22329902341837;0.094974787455247;0.141837644959857;0.111917725347852;0.478221205323424;0.287364452958181;0.214614099124429;0.0518734627333927;0.00902021025216788;0.00902021025216788;102.22688;8.32868871173608;105.3492;13.0920123731992;93.50748;13.3448480177558;96.25652;4.87801912122124;100.18384;11.4833364094674;96.2863;9.43106636070386;99.39322;2.59422012211763;99.30714;6.18068574900876;105.76022;6.18477712953345;96.40112;9.76047031587105;102.75568;10.515601533531;106.4448;7.88736765467415
"120";"precipitation_km3";"Moldova";"ECA";"MDA";18.5332;15.7411;18.9847;15.8844;18.6132;16.9676;17.4549;17.4963;23.9066;15.7567;19.193;19.5878;22.1995;21.5375;20.4667;14.7417;20.4229;16.7839;19.4721;16.2593;19.8601;20.3447;22.9849;20.8757;13.8488;16.3462;20.6083;19.81;13.6356;17.6682;20.6295;16.613;12.8615;21.2169;15.1707;18.9373;13.3076;21.2933;21.7187;20.6474;18.3541;16.0767;14.5728;19.9163;18.4777;14.8338;19.564;20.8612;17.6885;16.4603;17.2793;15.2098;22.8472;13.2255;17.6985;18.9618;19.5675;13.5525;18.1642931034483;2.76070055314989;-0.135462219131463;-0.106155218554862;-0.0598911070780399;0.310642599985129;0.426686415743397;0.50663232175855;-0.0221456335168719;0.0183500128120205;0.0183500128120205;17.55132;1.59701083496638;18.31642;3.2029832901531;20.5969;1.27075028821559;17.53598;2.34980874796227;19.58284;3.41986906591466;17.61366;2.79401901174634;17.29832;3.57539618392144;19.18086;3.4499376332044;17.47952;2.12814915877624;17.88156;2.40077862640436;17.25206;3.60172367249349;17.3606;3.31178763359005
"121";"precipitation_km3";"Madagascar";"AFR";"MDG";937.142;912.335;750.181;992.82;692.106;866.747;849.239;1004.68;877.422;963.805;898.422;815.53;792.982;981.753;1019.26;1091.39;982.942;916.914;875.542;788.78;799.459;841.197;841.871;893.366;1175.1;828.857;1062.41;865.967;905.9;866.772;825.525;1089.62;710.65;849.122;852.697;808.723;883.486;908.659;896.262;905.733;996.052;781.158;845.609;813.388;956.491;899.913;1005.19;872.126;837.927;1002.03;787.508;782.117;908.592;783.186;854.018;886.137;927.573;920.671;891.052655172414;94.6678612211916;-0.0692507771053223;-0.0737334276661848;-0.0381125226860254;0.605478550643174;0.581339713091672;0.672584854709619;-0.388219939093793;0.00479567012969128;0.00479567012969128;856.9168;128.969056535667;912.3786;67.9246622170475;901.5894;99.3534007409913;931.1136;113.93352502578;910.1986;151.780457303633;905.9812;91.5923248078135;865.5228;138.05655600043;880.5726;41.3488264198635;878.5396;93.1368835816402;923.4372;76.4175537013584;823.0842;56.5781046183062;911.460333333333;22.2005137177799
"122";"precipitation_km3";"Maldives";"SOA";"MDV";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"123";"precipitation_km3";"Mexico";"LCR";"MEX";1924.03;1493.86;1399.97;1458.22;1332.41;1430.23;1334.07;1411.73;1588.5;1563.5;1566.54;1497.03;1463.8;1497.58;1520.48;1611.92;1391.88;1382.9;1592.46;1290.98;1624.41;1333.27;1404.24;1719.64;1296.56;1611.47;1786.87;1567;1484.55;1333.35;1535.9;1457.86;1637.78;1511.16;1505.84;1579.49;1267.71;1429.69;1431.26;1406.93;1527.88;1569.5;1454.09;1353.85;1441.49;1553.52;1696.2;1471.39;1573.75;1520.74;1582.46;1321.35;1674.86;1366.45;1422.93;1837.73;1682.53;1500.97;1503.94413793103;136.257801309374;0.0884517532098049;0.124242517456704;0.088929219600726;0.509086730123546;0.351810700011549;0.324096834946032;0.713704512596385;0.00782371264588546;0.00782371264588546;1521.698;233.089629692099;1465.606;107.403415355379;1509.086;37.9451654364558;1454.028;141.066933474858;1475.624;186.484138011789;1556.648;166.714503928123;1529.708;66.6965945157622;1423.016;110.651854390245;1469.362;83.3742764286444;1563.12;83.8538916807085;1473.61;149.653533703685;1673.74333333333;168.551857104374
"124";"precipitation_km3";"Marshall Islands";"EAP";"MHL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"125";"precipitation_km3";"Macedonia, FYR";"ECA";"MKD";16.2654;19.1842;18.3806;14.1708;20.3776;19.9952;17.6195;13.4523;14.918;17.4727;17.043;16.7905;15.6582;16.2008;17.9566;20.3298;17.9157;13.8822;20.817;11.0416;15.5103;19.2357;17.6485;19.1451;14.6544;17.6562;13.4463;13.8564;15.5487;16.4521;11.6233;14.1147;12.4857;15.2563;13.7402;11.2451;16.5542;18.1427;17.8263;13.8451;16.0951;16.9694;11.0848;12.9906;18.2335;15.8266;18.4747;18.0233;17.0593;18.956;14.6094;18.2047;18.7159;11.351;15.5239;14.3664;23.2575;17.1072;16.2811775862069;2.68212206971592;-0.104609643039074;-0.108000861299948;-0.0707803992740472;0.434515430720406;0.418653819192684;0.432550695435871;-0.0166150204558734;0.0109431774167623;0.0109431774167623;17.67572;2.46708278985526;16.69154;2.55066707019948;16.72982;0.871060349229604;16.79726;4.22827545791425;17.2388;2.08903560285602;15.39194;1.76201478228759;13.44404;1.41909227959284;15.52268;2.93032288016184;15.07468;2.95262156853871;17.66798;1.24471047115383;15.68098;2.97916039631974;18.2437;4.55320096086259
"126";"precipitation_km3";"Mali";"AFR";"MLI";519.664;449.517;437.218;446.966;458.283;442.449;483.035;466.502;435.967;456.971;393.762;426.949;387.536;386.889;327.825;323.3;409.953;415.009;406.321;353.209;410.738;386.049;391.842;379.38;335.038;290.23;297.309;342.461;356.891;300.482;420.714;391.655;324.334;385.655;370.496;368.437;499.204;387.138;373.743;365.056;427.542;496.32;375.304;373.533;326.963;475.881;404.107;425.046;393.354;393.416;461.612;404.753;513.886;372.234;484.016;414.257;423.67;442.305;403.661655172414;54.3903989523408;-0.0536834039833075;-0.0901596480974499;-0.0707803992740472;0.688987490262898;0.499886756277513;0.432550695435871;-0.172907133409239;0.00288190786323607;0.00288190786323607;462.3296;32.9180944664177;456.9848;18.8562165133942;384.5922;35.7583556067669;381.5584;41.0369100907951;380.6094;28.0256891583418;317.4746;30.0650997054725;378.5708;35.3704126170448;398.7156;56.8008635436117;399.9324;64.5772390033826;418.3608;34.6555162088231;447.3002;57.9477026309068;426.744;14.2744416002869
"127";"precipitation_km3";"Myanmar";"EAP";"MMR";1282.92;1620.64;1279.54;1531.08;1224.62;1435.61;1484.91;1540.85;1404.34;1431.53;1582.58;1405.22;1554.96;1470.6;1282.61;1649.51;1624.56;1456.57;1322.26;1411.82;1390.68;1135.01;1381.5;1342.59;1278.33;1453.74;1175.87;1222.35;1029.28;1160.5;1521.67;1278.65;1339.41;1393.1;1430.64;1335.86;1523.92;1412.27;1569.12;1414.16;1362.14;1436.88;1413.75;1405.76;1570.59;1271.66;1400.82;1251.87;1306.79;1389.9;1258.52;1170.9;1329.78;1623.83;1182.84;1440.01;1062.14;1214.34;1377.20517241379;143.716686199185;-0.27487473469016;-0.28278322925959;-0.201451905626134;0.0367776914055284;0.0318348477100532;0.0254989139522453;-2.33933618382594;0.0755561197709831;0.0755561197709831;1387.76;176.133025296223;1459.448;53.988785131729;1459.194;121.058281748916;1492.944;140.421582137505;1305.622;105.133575845208;1208.348;154.776362762536;1392.694;92.0870388817015;1451.066;94.0532523626908;1437.824;78.9990938555626;1324.208;67.9748164396198;1313.174;185.066752767751;1238.83;190.121682877046
"128";"precipitation_km3";"Mongolia";"EAP";"MNG";386.981;445.723;364.617;381.137;356.94;337.063;464.491;307.8;375.426;385.319;331.324;362.645;339.546;354.543;294.142;428.888;327.265;360.806;402.378;357.427;281.95;353.078;283.342;335.075;317.159;357.563;393.78;337.313;364.458;371.553;342.569;329.555;451.996;385.693;352.247;445.384;442.818;334.031;322.215;333.819;435.807;337.364;320.883;299.894;266.481;407.482;259.616;306.03;289.471;286.813;329.578;303.319;337.944;318.47;379.829;404.34;322.171;287.022;351.596086206897;49.1271137868644;-0.300180975956171;-0.343750961272263;-0.245009074410163;0.0220548628009224;0.00853759958971066;0.00659295116027577;-0.873283060075665;0.0901086183259998;0.0901086183259998;387.0796;34.9547438382832;374.0198;59.2991448648292;336.44;26.6428326665916;375.3528;40.1302855671374;314.1208;31.41762041753;364.9334;20.5753537831066;372.412;49.1018134593825;375.6534;62.6730481730385;332.0858;63.7411782578578;309.8824;57.043966247974;333.828;28.8000138975661;337.844333333333;60.2089554330029
"129";"precipitation_km3";"Northern Mariana Islands (U.S.)";"Other";"MNP";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"13";"precipitation_km3";"Azerbaijan";"ECA";"AZE";39.6162;38.8868;33.7229;28.6394;39.9569;59.0658;33.3143;41.1405;43.9228;43.0056;35.6846;48.3369;30.919;29.6664;48.1682;39.4526;42.9347;38.0037;37.7716;44.6609;38.9313;38.0681;37.9842;48.7778;52.2452;35.1365;37.9141;33.6575;33.6387;37.8239;46.3062;28.0899;36.7105;35.1744;39.844;39.3162;41.3654;32.1144;34.5508;36.7821;33.2457;38.9245;33.8649;36.2352;46.3091;39.9315;44.2974;44.8266;32.9604;37.4585;33.5409;36.9952;39.5001;38.8744;33.2658;31.104;30.7784;42.2671;38.5462189655172;5.979010981186;-0.190661700235216;-0.183733735273309;-0.136116152450091;0.15168193700972;0.167013969428143;0.131222943574598;-0.0675061644467677;0.0363518839365831;0.0363518839365831;36.16444;4.90652597292626;44.0898;9.35806771427734;38.55502;9.13310029464256;40.5647;3.08190888330593;43.20132;6.79503962659527;35.63414;2.12895505542038;37.225;6.65670859096295;36.82578;3.68051915386946;37.71588;5.29880084849393;39.89488;4.94288240574263;36.43528;2.91886011432545;34.7165;6.5410376936691
"130";"precipitation_km3";"Montenegro";"ECA";"MNE";18.6557;17.8111;17.8198;13.3346;16.2414;18.171;16.1027;14.961;19.4751;15.9024;18.2702;19.2116;18.1054;14.7329;15.9556;15.3865;17.2449;11.4135;18.6265;15.9307;19.6025;21.5759;18.4816;17.8033;13.4349;11.1544;16.0572;14.5354;16.425;16.792;15.3287;13.8213;11.7324;16.2307;12.5157;13.9486;15.6654;17.6378;19.1947;14.3378;16.0702;17.0699;13.9663;13.9472;15.1871;13.8441;19.369;17.5029;15.6763;15.8258;16.2025;19.2692;23.2748;10.8247;15.4506;18.98;20.1962;12.5396;16.290074137931;2.59895916343044;-0.085111846573553;-0.126703374450152;-0.0865093768905021;0.525274228802055;0.342294944015727;0.337436852855276;-0.0130990587222004;0.00724402642716065;0.00724402642716065;16.77252;2.11087618703703;16.92244;1.84625819510707;17.25514;1.84604465222269;15.72042;2.71452667918368;18.17964;3.01266003193191;14.9928;2.31104922924632;13.92576;1.87689892056019;16.15686;2.22758723690005;15.24814;1.35405656196482;16.44362;2.08613925877445;17.00436;4.62853284886259;17.2386;4.11463684424276
"131";"precipitation_km3";"Mozambique";"AFR";"MOZ";851.133;767.985;740.717;826.353;967.522;890.536;662.463;798.013;713.596;881.183;745.548;858.114;665.532;794.824;796.512;767.526;959.556;745.508;892.586;777.477;990.714;753.132;776.762;832.27;809.11;659.413;854.134;909.062;812.63;614.135;779.845;923.181;637.053;767.235;536.483;753.398;644.29;679.138;811.236;909.346;751.804;882.113;958.486;876.275;683.261;738.384;897.317;608.217;752.179;800.946;757.188;707.195;750.911;785.888;741.256;775.472;817.218;746.576;785.964431034483;96.4445318723364;-0.171049748145339;-0.175182257221077;-0.11070780399274;0.199210621262266;0.187920390910144;0.219611650214012;-0.976901258113137;0.0292580163405847;0.0292580163405847;830.742;88.2988763745044;789.1582;100.729525714658;772.106;71.7155514236626;828.5306;92.8594813672788;832.3976;93.5210757465931;769.8748;127.237367859053;728.7594;147.707605311304;759.4816;105.94699767714;830.3878;110.693257679499;759.4086;104.996765689711;748.4876;28.4505474516748;779.755333333333;35.5152537557221
"132";"precipitation_km3";"Mauritania";"AFR";"MRT";148.142;107.247;111.866;115.912;122.023;116.676;134.644;149.746;119.056;144.741;90.9434;159.945;104.303;81.1677;63.5002;79.7527;107.747;106.803;107.638;59.6386;104.983;98.1537;81.2609;96.7917;67.9514;53.646;65.9894;87.5955;92.6265;86.8344;100.783;116.447;70.8398;80.2346;90.9447;100.862;124.895;118.653;85.0801;96.1289;101.868;136.935;116.279;83.5074;88.1291;163.875;108.913;135.193;109.082;100.068;126.984;122.925;159.396;104.052;131.965;123.278;100.733;144.612;107.068736206897;25.8320533328008;0.0827290710628718;0.0718877849210988;0.0647307924984876;0.536977333862584;0.590858051553391;0.472908676259077;0.126551616475424;0.00684409919892431;0.00684409919892431;121.038;16.0949540384557;132.9726;14.8482885478428;99.97186;36.6770630012546;92.31586;21.8426279986635;89.82814;14.9955431133054;77.33836;16.7275053188753;91.84982;17.7621541988015;105.1238;16.3917713885657;105.3437;21.8107654790014;123.4262;26.1560583746864;129.0644;19.9753591281859;122.874333333333;21.942284984325
"133";"precipitation_km3";"Martinique (Fr.)";"Other";"MTQ";4.04209;2.87909;3.23606;2.85326;2.95489;2.81272;2.84987;2.66807;3.80235;3.47207;2.83519;3.39187;3.88527;2.74877;3.33164;1.85651;2.7669;3.01099;2.88123;2.83808;2.90988;3.43864;3.23597;3.58135;3.59877;2.8404;3.50411;3.10893;3.26603;3.08204;3.5967;2.42458;1.9319;3.50802;3.90136;3.39164;2.4343;3.09067;3.85124;2.52152;3.86073;2.86042;2.93531;2.42968;2.69972;2.60452;4.17244;3.98058;2.91919;2.84675;3.31106;2.91883;3.86898;4.25578;3.30366;3.02163;2.70401;2.57644;3.13111551724138;0.528322437207379;0.0457708302104701;0.0204558737580362;0.0272232304900182;0.732974864086208;0.878655998033897;0.762759272328753;0.00143198498877207;0.00209496889815489;0.00209496889815489;3.193078;0.498364096088392;3.121016;0.490199343716411;3.238548;0.461790879857972;2.670742;0.463760718657801;3.352922;0.287198602834345;3.160302;0.245195668538414;3.072512;0.847384342503447;3.057874;0.595488261244502;2.957172;0.541014163003151;3.304696;0.717351844794449;3.531662;0.527812354364693;2.76736;0.229256299586293
"134";"precipitation_km3";"Mauritius";"AFR";"MUS";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"135";"precipitation_km3";"Malawi";"AFR";"MWI";108.87;117.229;117.807;158.489;149.615;157.646;107.31;135.037;113.867;137.037;127.48;131.69;131.31;124.538;123.744;110.534;156.844;118.294;152.842;124.63;164.273;139.506;142.309;112.5;137.319;108.226;136.467;143.698;143.482;101.226;133.79;160.235;97.6002;128.987;85.8672;112.7;96.473;106.305;131.721;139.898;96.8955;138.918;123.02;119.514;119.574;121.851;148.273;92.1479;125.599;134.345;122.381;130.339;115.244;132.94;119.35;130.112;120.478;114.762;126.433427586207;17.8863434051204;-0.209709728673776;-0.170383586083854;-0.125226860254083;0.114116139509522;0.20044948544429;0.164968691315749;-0.222121584791895;0.0439781703004258;0.0439781703004258;130.402;22.1009497307242;130.1794;20.0881863367503;127.7524;3.69577634604693;132.6288;20.9320140263664;139.1814;18.4040843102829;126.6198;20.3478684927931;121.29588;29.7833344548927;117.4194;17.9887292297149;119.5843;15.0031886927413;124.44318;20.7180283077806;124.0508;7.43311534284246;121.784;7.75788966149944
"136";"precipitation_km3";"Malaysia";"EAP";"MYS";900.519;1019.74;1003.21;951.747;1051.79;968.237;958.428;932.982;1090.42;1029.07;963.174;997.203;1061.72;1062.57;850.124;1069.92;941.165;1100.73;936.571;967.169;928.706;976.154;1059.53;949.396;848.575;941.077;1148.53;1013.25;971.805;890.179;1153.85;949.968;846.907;910.859;824.225;992.864;1037.75;1126.47;1086.03;818.85;952.64;1137.79;1126.3;1033.33;896.034;1109.16;968.183;968.511;1077.07;1123.79;1258.43;1167.84;1060.69;1163.18;1105.05;1077.05;970.806;885.345;1007.11487931034;97.6640850042738;0.26404406911529;0.264880494632256;0.163944343617665;0.0451962073316396;0.0447923380480348;0.0690848933552264;1.52708047002369;0.0697192704349618;0.0697192704349618;985.4012;59.6686105980355;995.8274;63.5655567567846;986.9582;87.6080952663622;1003.111;76.7294231732521;952.4722;76.4707846644717;992.9682;97.8736715603333;937.1618;131.063211641177;1012.3928;119.288748250621;1029.2188;105.867689108623;1049.3428;75.8451937350021;1151.038;74.5661355442268;977.733666666667;96.0400759075779
"137";"precipitation_km3";"Mayotte (Fr.)";"Other";"MYT";0.72625;0.848683;0.701594;1.24832;0.872911;0.874805;0.962384;1.12121;0.715156;0.732721;1.05531;1.03357;0.934275;0.952238;1.0445;1.26423;1.24663;0.776161;0.947737;0.858435;0.831264;0.826354;1.05392;0.835262;0.793228;0.906137;0.896671;0.855435;0.929791;0.740381;0.913205;1.10079;0.914928;0.708422;0.560143;0.638449;0.605488;0.796018;0.977047;0.603577;0.553567;0.785937;0.57231;0.466229;0.582174;0.772293;0.824718;0.709283;0.99467;0.652914;0.937246;0.859162;0.803977;1.04685;0.986407;0.520295;0.826699;1.00923;0.850130879310345;0.182370343365927;-0.324062218101288;-0.277061736749823;-0.186932849364791;0.0130783820855498;0.0355812305424647;0.0381939083338087;-0.00349971949306336;0.105016321200723;0.105016321200723;0.8795516;0.219178801913643;0.8812552;0.168710659208895;1.0039786;0.056321019564635;1.0186386;0.224601219423003;0.8680056;0.105253025946051;0.865683;0.0750203816172645;0.8394976;0.208935426515706;0.7241158;0.162084141851385;0.5920434;0.117676714834754;0.7907756;0.131066284739059;0.9267284;0.0971268225121156;0.785408;0.247068955085417
"138";"precipitation_km3";"Namibia";"AFR";"NAM";214.821;165.124;210.561;219.939;152.651;334.092;108.279;185.666;252.713;315.494;233.446;220.226;174.112;260.974;231.433;194.912;446.617;222.34;397.354;288.738;304.53;255.586;211.596;140.476;205.977;187.696;181.03;203.522;199.811;167.811;230.747;194.135;213.516;256.143;106.538;232.242;171.81;137.207;157.403;246.89;137.904;208.424;262.512;279.318;210.48;182.752;230.394;208.848;395.994;161.666;313.826;288.998;286.516;396.012;262.422;172.394;266.183;171.061;228.790724137931;71.0948889025288;0.0753660397800171;0.0621058783721431;0.0405323653962492;0.573927506031543;0.642435494348486;0.653117846651344;0.317296071857024;0.00568003995212316;0.00568003995212316;192.6192;31.2835524549243;239.2488;93.5602115736171;224.0382;31.6804411459184;309.9922;109.17477008082;223.633;61.1085697181664;187.974;14.4628650515726;200.2158;57.1170017043962;189.1104;47.9516503396911;219.7276;55.4299369727226;235.9308;93.1767238810209;309.5548;51.6429079080565;203.212666666667;54.5379810988024
"139";"precipitation_km3";"New Caledonia (Fr.)";"Other";"NCL";28.2571;26.0062;24.0588;38.3733;33.9687;29.2106;27.2382;20.8809;21.2028;48.4473;20.6664;22.4471;26.6694;31.8472;29.1894;19.4405;32.7037;37.3452;37.0436;19.7303;24.9657;20.7388;21.6214;28.6927;23.8426;19.7228;26.9759;30.2007;27.5083;16.4965;34.6798;38.2326;33.0674;22.693;28.1863;14.7265;18.0748;22.2271;33.584;23.1716;25.6954;38.9176;28.2698;25.229;23.9971;26.8997;24.0454;27.6823;22.5228;23.7922;35.259;33.7089;26.1304;38.1672;31.3792;24.9396;22.6829;24.0232;27.3702913793103;6.56327428638674;-0.0511234179470172;-0.0202097880586914;-0.0102843315184513;0.703115543540313;0.880107075154237;0.909209445357697;-0.019869688393983;0.00261360386258542;0.00261360386258542;30.13282;5.91735842897825;29.39596;11.2614159848129;26.1639;4.62996187565297;29.25266;9.01459165259303;23.97224;3.13321300153692;24.18084;5.78891757481483;31.37182;6.04891477225461;22.3568;7.12895053742134;28.42178;6.07021664621618;24.98848;2.19712833421264;32.92894;4.53041734368921;23.8819;1.13496607438284
"14";"precipitation_km3";"Burundi";"AFR";"BDI";28.5018;28.571;28.0663;34.5982;36.8406;41.5396;31.9566;31.4869;32.9152;37.0361;34.4768;30.0136;34.4748;35.9024;34.767;31.3098;32.0442;31.2893;27.9231;36.4405;34.1229;34.0529;30.4887;34.5267;39.731;33.0332;27.2208;32.3581;34.5078;33.0273;35.5284;32.9887;32.138;31.2499;30.5756;26.3318;32.1774;29.3378;27.5699;36.8293;33.5458;27.7851;27.7186;30.9214;34.5479;26.1886;29.6214;26.0541;36.0501;34.5547;30.2578;36.3099;34.2349;37.7456;26.3243;33.5759;24.902;31.2755;32.2338551724138;3.64236160300951;-0.205207515469344;-0.181149835430189;-0.137326073805203;0.122276185333403;0.173141855024526;0.127830572856303;-0.0442615829462591;0.0421101244050985;0.0421101244050985;31.31558;4.10211341408304;34.98688;4.26795492326243;33.92692;2.26521906048841;31.80138;3.04652788055517;34.58444;3.30760690802278;32.02944;2.80073932435705;32.49612;1.92399768373041;30.44924;4.18840400546557;30.90376;3.16748035873942;30.49378;4.64677693105662;32.9745;4.66590064885655;29.9178;4.49351168575314
